"Provider","Region","Region (code)","Name","vCPU","RAM (MiB)","Storage (GB)","Price/h (USD)"
"aws-ec2","Africa (Cape Town)","af-south-1","c5d.4xlarge",16,32768,1 x 400 NVMe SSD,1.04
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","g3s.xlarge",4,31232,EBS only,1.04
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c4.4xlarge",16,30720,EBS only,1.04
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","d3.2xlarge",8,65536,6 x 2000 HDD,1.05
"aws-ec2","US East (Ohio)","us-east-2","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.05
"aws-ec2","US East (N. Virginia)","us-east-1","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.05
"aws-ec2","US West (Oregon)","us-west-2","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.05
"aws-ec2","EU (London)","eu-west-2","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.05
"aws-ec2","South America (Sao Paulo)","sa-east-1","c6i.4xlarge",16,32768,EBS only,1.05
"aws-ec2","South America (Sao Paulo)","sa-east-1","c5.4xlarge",16,32768,EBS only,1.05
"aws-ec2","EU (Milan)","eu-south-1","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.05
"aws-ec2","EU (Milan)","eu-south-1","x2iedn.xlarge",4,131072,1 x 118 NVMe SSD,1.05
"aws-ec2","EU (London)","eu-west-2","x2iedn.xlarge",4,131072,1 x 118 NVMe SSD,1.05
"aws-ec2","US East (N. Virginia)","us-east-1","d3en.2xlarge",8,32768,4 x 14000 HDD,1.05
"aws-ec2","US West (Oregon)","us-west-2","d3en.2xlarge",8,32768,4 x 14000 HDD,1.05
"aws-ec2","EU (London)","eu-west-2","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.05
"aws-ec2","EU (Paris)","eu-west-3","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.05
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","g4dn.2xlarge",8,32768,225 GB NVMe SSD,1.05
"aws-ec2","South America (Sao Paulo)","sa-east-1","m5zn.2xlarge",8,32768,EBS only,1.05
"aws-ec2","EU (Paris)","eu-west-3","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.06
"aws-ec2","Middle East (Bahrain)","me-south-1","m6i.4xlarge",16,65536,EBS only,1.06
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","m6i.4xlarge",16,65536,EBS only,1.06
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","m5.4xlarge",16,65536,EBS only,1.06
"aws-ec2","EU (Milan)","eu-south-1","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.06
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c3.4xlarge",16,30720,2 x 160 SSD,1.06
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","c3.4xlarge",16,30720,2 x 160 SSD,1.06
"aws-ec2","EU (Ireland)","eu-west-1","m6id.4xlarge",16,65536,1 x 950 SSD,1.06
"aws-ec2","EU (London)","eu-west-2","r5a.4xlarge",16,131072,EBS only,1.06
"aws-ec2","EU (Paris)","eu-west-3","r5a.4xlarge",16,131072,EBS only,1.06
"aws-ec2","EU (Milan)","eu-south-1","r5a.4xlarge",16,131072,EBS only,1.06
"aws-ec2","US East (N. Virginia)","us-east-1","r4.4xlarge",16,124928,EBS only,1.06
"aws-ec2","US West (Oregon)","us-west-2","r4.4xlarge",16,124928,EBS only,1.06
"aws-ec2","US East (Ohio)","us-east-2","r4.4xlarge",16,124928,EBS only,1.06
"aws-ec2","EU (Ireland)","eu-west-1","m5n.4xlarge",16,65536,EBS only,1.06
"aws-ec2","US West (N. California)","us-west-1","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.06
"aws-ec2","South America (Sao Paulo)","sa-east-1","c6gn.4xlarge",16,32768,EBS only,1.06
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.06
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.06
"aws-ec2","EU (Stockholm)","eu-north-1","r5.4xlarge",16,131072,EBS only,1.07
"aws-ec2","EU (Stockholm)","eu-north-1","r6i.4xlarge",16,131072,EBS only,1.07
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","r6g.4xlarge",16,131072,EBS only,1.07
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m5ad.4xlarge",16,65536,2 x 300 NVMe SSD,1.07
"aws-ec2","Middle East (Bahrain)","me-south-1","c5n.4xlarge",16,43008,EBS only,1.07
"aws-ec2","South America (Sao Paulo)","sa-east-1","c5ad.4xlarge",16,32768,2 x 300 NVMe SSD,1.07
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","m5ad.8xlarge",32,131072,2 x 600 NVMe SSD,1.07
"aws-ec2","US West (N. California)","us-west-1","c5n.4xlarge",16,43008,EBS only,1.08
"aws-ec2","EU (Frankfurt)","eu-central-1","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.08
"aws-ec2","EU (Paris)","eu-west-3","r6gd.4xlarge",16,131072,1 x 950 NVMe SSD,1.08
"aws-ec2","EU (Frankfurt)","eu-central-1","g4ad.4xlarge",16,65536,600 GB NVMe SSD,1.08
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.08
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.08
"aws-ec2","Asia Pacific (Jakarta)","ap-southeast-3","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.08
"aws-ec2","US West (Los Angeles)","us-west-2-lax-1","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.08
"aws-ec2","US East (Ohio)","us-east-2","c6g.8xlarge",32,65536,EBS only,1.09
"aws-ec2","US East (N. Virginia)","us-east-1","c6g.8xlarge",32,65536,EBS only,1.09
"aws-ec2","US West (Oregon)","us-west-2","c6g.8xlarge",32,65536,EBS only,1.09
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r5a.4xlarge",16,131072,EBS only,1.09
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r5a.4xlarge",16,131072,EBS only,1.09
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","r5a.4xlarge",16,131072,EBS only,1.09
"aws-ec2","US East (N. Virginia)","us-east-1","m5dn.4xlarge",16,65536,2 x 300 NVMe SSD,1.09
"aws-ec2","US West (Oregon)","us-west-2","m5dn.4xlarge",16,65536,2 x 300 NVMe SSD,1.09
"aws-ec2","US East (Ohio)","us-east-2","m5dn.4xlarge",16,65536,2 x 300 NVMe SSD,1.09
"aws-ec2","EU (Frankfurt)","eu-central-1","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.09
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","c5n.4xlarge",16,43008,EBS only,1.09
"aws-ec2","EU (Frankfurt)","eu-central-1","r6a.4xlarge",16,131072,EBS only,1.09
"aws-ec2","Middle East (Bahrain)","me-south-1","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.09
"aws-ec2","EU (Frankfurt)","eu-central-1","r5a.4xlarge",16,131072,EBS only,1.1
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r5a.4xlarge",16,131072,EBS only,1.1
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r4.4xlarge",16,124928,EBS only,1.1
"aws-ec2","EU (Ireland)","eu-west-1","m2.4xlarge",8,70041.6,2 x 840 SSD,1.1
"aws-ec2","US West (N. California)","us-west-1","m2.4xlarge",8,70041.6,2 x 840 SSD,1.1
"aws-ec2","Canada (Central)","ca-central-1","d3.2xlarge",8,65536,6 x 2000 HDD,1.1
"aws-ec2","EU (Frankfurt)","eu-central-1","r6gd.4xlarge",16,131072,1 x 950 NVMe SSD,1.1
"aws-ec2","Canada (Central)","ca-central-1","r6i.4xlarge",16,131072,EBS only,1.1
"aws-ec2","Canada (Central)","ca-central-1","r5.4xlarge",16,131072,EBS only,1.1
"aws-ec2","South America (Sao Paulo)","sa-east-1","m5a.4xlarge",16,65536,EBS only,1.1
"aws-ec2","EU (Ireland)","eu-west-1","m5zn.3xlarge",12,49152,EBS only,1.1
"aws-ec2","Middle East (Bahrain)","me-south-1","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.11
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r6gd.4xlarge",16,131072,1 x 950 NVMe SSD,1.11
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r6gd.4xlarge",16,131072,1 x 950 NVMe SSD,1.11
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r6gd.4xlarge",16,131072,1 x 950 NVMe SSD,1.11
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.11
"aws-ec2","US East (N. Virginia)","us-east-1","z1d.3xlarge",12,98304,1 x 450 NVMe SSD,1.12
"aws-ec2","US West (Oregon)","us-west-2","z1d.3xlarge",12,98304,1 x 450 NVMe SSD,1.12
"aws-ec2","US East (Ohio)","us-east-2","z1d.3xlarge",12,98304,1 x 450 NVMe SSD,1.12
"aws-ec2","Canada (Central)","ca-central-1","g5.xlarge",4,16384,1 x 250 GB NVMe SSD,1.12
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","g5g.4xlarge",16,32768,EBS only,1.12
"aws-ec2","US West (N. California)","us-west-1","r6i.4xlarge",16,131072,EBS only,1.12
"aws-ec2","US West (N. California)","us-west-1","r5.4xlarge",16,131072,EBS only,1.12
"aws-ec2","South America (Sao Paulo)","sa-east-1","r4.2xlarge",8,62464,EBS only,1.12
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","c6a.12xlarge",48,98304,EBS only,1.12
"aws-ec2","EU (Ireland)","eu-west-1","g5.xlarge",4,16384,1 x 250 GB NVMe SSD,1.12
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","c5a.12xlarge",48,98304,EBS only,1.13
"aws-ec2","EU (Ireland)","eu-west-1","r5.4xlarge",16,131072,EBS only,1.13
"aws-ec2","EU (Ireland)","eu-west-1","r6i.4xlarge",16,131072,EBS only,1.13
"aws-ec2","EU (Frankfurt)","eu-central-1","m5n.4xlarge",16,65536,EBS only,1.13
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.13
"aws-ec2","Asia Pacific (Jakarta)","ap-southeast-3","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.13
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c5n.4xlarge",16,43008,EBS only,1.13
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.14
"aws-ec2","US East (Ohio)","us-east-2","g3.4xlarge",16,124928,EBS only,1.14
"aws-ec2","US East (N. Virginia)","us-east-1","g3.4xlarge",16,124928,EBS only,1.14
"aws-ec2","US West (Oregon)","us-west-2","g3.4xlarge",16,124928,EBS only,1.14
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r6a.8xlarge",32,262144,EBS only,1.14
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r5a.8xlarge",32,262144,EBS only,1.14
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","c5n.4xlarge",16,43008,EBS only,1.14
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m2.4xlarge",8,70041.6,2 x 840 SSD,1.15
"aws-ec2","US East (N. Virginia)","us-east-1","r5d.4xlarge",16,131072,2 x 300 NVMe SSD,1.15
"aws-ec2","US West (Oregon)","us-west-2","r5d.4xlarge",16,131072,2 x 300 NVMe SSD,1.15
"aws-ec2","US East (Ohio)","us-east-2","r5d.4xlarge",16,131072,2 x 300 NVMe SSD,1.15
"aws-ec2","Canada (Central)","ca-central-1","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.15
"aws-ec2","US East (Ohio)","us-east-2","is4gen.2xlarge",8,49152,1 x 7500 SSD,1.15
"aws-ec2","US East (N. Virginia)","us-east-1","is4gen.2xlarge",8,49152,1 x 7500 SSD,1.15
"aws-ec2","US West (Oregon)","us-west-2","is4gen.2xlarge",8,49152,1 x 7500 SSD,1.15
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","g3s.xlarge",4,31232,EBS only,1.15
"aws-ec2","US East (Ohio)","us-east-2","c7g.8xlarge",32,65536,EBS only,1.16
"aws-ec2","US West (N. California)","us-west-1","m5zn.3xlarge",12,49152,EBS only,1.16
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","g4dn.2xlarge",8,32768,225 GB NVMe SSD,1.16
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","g5g.4xlarge",16,32768,EBS only,1.16
"aws-ec2","US East (N. Virginia)","us-east-1","c7g.8xlarge",32,65536,EBS only,1.16
"aws-ec2","US West (Oregon)","us-west-2","c7g.8xlarge",32,65536,EBS only,1.16
"aws-ec2","Africa (Cape Town)","af-south-1","c5n.4xlarge",16,43008,EBS only,1.16
"aws-ec2","EU (Frankfurt)","eu-central-1","x1e.xlarge",4,124928,1 x 120 SSD,1.17
"aws-ec2","EU (Frankfurt)","eu-central-1","x2iedn.xlarge",4,131072,1 x 118 NVMe SSD,1.17
"aws-ec2","EU (Ireland)","eu-west-1","c6g.8xlarge",32,65536,EBS only,1.17
"aws-ec2","EU (Stockholm)","eu-north-1","c6g.8xlarge",32,65536,EBS only,1.17
"aws-ec2","EU (Ireland)","eu-west-1","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.17
"aws-ec2","Canada (Central)","ca-central-1","r4.4xlarge",16,124928,EBS only,1.17
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","m5n.4xlarge",16,65536,EBS only,1.17
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.17
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","g4ad.4xlarge",16,65536,600 GB NVMe SSD,1.17
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","c6gd.12xlarge",48,98304,2 x 1425 NVMe SSD,1.18
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","z1d.3xlarge",12,98304,1 x 450 NVMe SSD,1.18
"aws-ec2","US East (Ohio)","us-east-2","inf1.6xlarge",24,49152,EBS only,1.18
"aws-ec2","US East (N. Virginia)","us-east-1","inf1.6xlarge",24,49152,EBS only,1.18
"aws-ec2","US West (Oregon)","us-west-2","inf1.6xlarge",24,49152,EBS only,1.18
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","m2.4xlarge",8,70041.6,2 x 840 SSD,1.18
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","m2.4xlarge",8,70041.6,2 x 840 SSD,1.18
"aws-ec2","US West (N. California)","us-west-1","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.18
"aws-ec2","EU (London)","eu-west-2","r6i.4xlarge",16,131072,EBS only,1.18
"aws-ec2","EU (Paris)","eu-west-3","r6i.4xlarge",16,131072,EBS only,1.18
"aws-ec2","EU (Paris)","eu-west-3","r5.4xlarge",16,131072,EBS only,1.18
"aws-ec2","EU (London)","eu-west-2","r5.4xlarge",16,131072,EBS only,1.18
"aws-ec2","EU (Milan)","eu-south-1","r5.4xlarge",16,131072,EBS only,1.18
"aws-ec2","EU (Milan)","eu-south-1","r6i.4xlarge",16,131072,EBS only,1.18
"aws-ec2","EU (Ireland)","eu-west-1","r4.4xlarge",16,124928,EBS only,1.19
"aws-ec2","US West (N. California)","us-west-1","r4.4xlarge",16,124928,EBS only,1.19
"aws-ec2","EU (Frankfurt)","eu-central-1","m5zn.3xlarge",12,49152,EBS only,1.19
"aws-ec2","Africa (Cape Town)","af-south-1","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.19
"aws-ec2","Africa (Cape Town)","af-south-1","x1e.xlarge",4,124928,1 x 120 SSD,1.19
"aws-ec2","Canada (Central)","ca-central-1","c6g.8xlarge",32,65536,EBS only,1.19
"aws-ec2","US East (Ohio)","us-east-2","r5n.4xlarge",16,131072,EBS only,1.19
"aws-ec2","US East (N. Virginia)","us-east-1","r5b.4xlarge",16,131072,EBS only,1.19
"aws-ec2","US East (N. Virginia)","us-east-1","r5n.4xlarge",16,131072,EBS only,1.19
"aws-ec2","US West (Oregon)","us-west-2","r5n.4xlarge",16,131072,EBS only,1.19
"aws-ec2","US West (Oregon)","us-west-2","r5b.4xlarge",16,131072,EBS only,1.19
"aws-ec2","US East (Ohio)","us-east-2","r5b.4xlarge",16,131072,EBS only,1.19
"aws-ec2","South America (Sao Paulo)","sa-east-1","c5d.4xlarge",16,32768,1 x 400 NVMe SSD,1.19
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","i3en.2xlarge",8,65536,2 x 2500 NVMe SSD,1.19
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r6gd.8xlarge",32,262144,1 x 1900 NVMe SSD,1.2
"aws-ec2","Africa (Cape Town)","af-south-1","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.2
"aws-ec2","US East (N. Virginia)","us-east-1","g4dn.4xlarge",16,65536,225 GB NVMe SSD,1.2
"aws-ec2","US West (Oregon)","us-west-2","g4dn.4xlarge",16,65536,225 GB NVMe SSD,1.2
"aws-ec2","US East (Ohio)","us-east-2","g4dn.4xlarge",16,65536,225 GB NVMe SSD,1.2
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r6i.4xlarge",16,131072,EBS only,1.21
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r5.4xlarge",16,131072,EBS only,1.21
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r5d.4xlarge",16,131072,2 x 300 NVMe SSD,1.21
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","g5.xlarge",4,16384,1 x 250 GB NVMe SSD,1.21
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","x2iedn.xlarge",4,131072,1 x 118 NVMe SSD,1.21
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","x2iedn.xlarge",4,131072,1 x 118 NVMe SSD,1.21
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","x2iedn.xlarge",4,131072,1 x 118 NVMe SSD,1.21
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","x2iedn.xlarge",4,131072,1 x 118 NVMe SSD,1.21
"aws-ec2","Asia Pacific (Jakarta)","ap-southeast-3","x2iedn.xlarge",4,131072,1 x 118 NVMe SSD,1.21
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","x1e.xlarge",4,124928,1 x 120 SSD,1.21
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","x1e.xlarge",4,124928,1 x 120 SSD,1.21
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","x1e.xlarge",4,124928,1 x 120 SSD,1.21
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","x1e.xlarge",4,124928,1 x 120 SSD,1.21
"aws-ec2","US West (Oregon)","us-west-2","r6id.4xlarge",16,131072,1 x 950 SSD,1.21
"aws-ec2","US East (Ohio)","us-east-2","r6id.4xlarge",16,131072,1 x 950 SSD,1.21
"aws-ec2","US East (N. Virginia)","us-east-1","r6id.4xlarge",16,131072,1 x 950 SSD,1.21
"aws-ec2","US West (Los Angeles)","us-west-2-lax-1","r5.4xlarge",16,131072,EBS only,1.21
"aws-ec2","EU (Ireland)","eu-west-1","g3.4xlarge",16,124928,EBS only,1.21
"aws-ec2","US East (N. Virginia)","us-east-1","g5.2xlarge",8,32768,1 x 450 GB NVMe SSD,1.21
"aws-ec2","US West (Oregon)","us-west-2","g5.2xlarge",8,32768,1 x 450 GB NVMe SSD,1.21
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","m6g.12xlarge",48,196608,EBS only,1.21
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r5.4xlarge",16,131072,EBS only,1.22
"aws-ec2","EU (Frankfurt)","eu-central-1","r5.4xlarge",16,131072,EBS only,1.22
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r5.4xlarge",16,131072,EBS only,1.22
"aws-ec2","EU (Frankfurt)","eu-central-1","r6i.4xlarge",16,131072,EBS only,1.22
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r6i.4xlarge",16,131072,EBS only,1.22
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r6i.4xlarge",16,131072,EBS only,1.22
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","r6i.4xlarge",16,131072,EBS only,1.22
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","r5.4xlarge",16,131072,EBS only,1.22
"aws-ec2","EU (Stockholm)","eu-north-1","r5d.4xlarge",16,131072,2 x 300 NVMe SSD,1.22
"aws-ec2","Asia Pacific (Jakarta)","ap-southeast-3","r5.4xlarge",16,131072,EBS only,1.22
"aws-ec2","EU (Ireland)","eu-west-1","m5dn.4xlarge",16,65536,2 x 300 NVMe SSD,1.22
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","m5zn.3xlarge",12,49152,EBS only,1.22
"aws-ec2","EU (Ireland)","eu-west-1","d3.2xlarge",8,65536,6 x 2000 HDD,1.22
"aws-ec2","US West (Oregon)","us-west-2","c6a.8xlarge",32,65536,EBS only,1.22
"aws-ec2","US East (N. Virginia)","us-east-1","c6a.8xlarge",32,65536,EBS only,1.22
"aws-ec2","US East (Ohio)","us-east-2","c6a.8xlarge",32,65536,EBS only,1.22
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r5n.4xlarge",16,131072,EBS only,1.22
"aws-ec2","EU (Paris)","eu-west-3","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.22
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m5n.4xlarge",16,65536,EBS only,1.22
"aws-ec2","South America (Sao Paulo)","sa-east-1","m6i.4xlarge",16,65536,EBS only,1.22
"aws-ec2","South America (Sao Paulo)","sa-east-1","m5.4xlarge",16,65536,EBS only,1.22
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m6id.4xlarge",16,65536,1 x 950 SSD,1.23
"aws-ec2","US East (N. Virginia)","us-east-1","c6gd.8xlarge",32,65536,1 x 1900 NVMe SSD,1.23
"aws-ec2","US East (Ohio)","us-east-2","c6gd.8xlarge",32,65536,1 x 1900 NVMe SSD,1.23
"aws-ec2","US West (Oregon)","us-west-2","c6gd.8xlarge",32,65536,1 x 1900 NVMe SSD,1.23
"aws-ec2","US East (N. Virginia)","us-east-1","m6g.8xlarge",32,131072,EBS only,1.23
"aws-ec2","US West (Oregon)","us-west-2","m6g.8xlarge",32,131072,EBS only,1.23
"aws-ec2","US East (Ohio)","us-east-2","m6g.8xlarge",32,131072,EBS only,1.23
"aws-ec2","US East (N. Virginia)","us-east-1","c5a.8xlarge",32,65536,EBS only,1.23
"aws-ec2","US East (Ohio)","us-east-2","c5a.8xlarge",32,65536,EBS only,1.23
"aws-ec2","US West (Oregon)","us-west-2","c5a.8xlarge",32,65536,EBS only,1.23
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","c6g.8xlarge",32,65536,EBS only,1.23
"aws-ec2","EU (London)","eu-west-2","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.23
"aws-ec2","South America (Sao Paulo)","sa-east-1","c4.4xlarge",16,30720,EBS only,1.24
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","m5zn.3xlarge",12,49152,EBS only,1.24
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","m5zn.3xlarge",12,49152,EBS only,1.24
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","m5d.4xlarge",16,65536,2 x 300 NVMe SSD,1.24
"aws-ec2","EU (Ireland)","eu-west-1","c7g.8xlarge",32,65536,EBS only,1.24
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","inf1.6xlarge",24,49152,EBS only,1.24
"aws-ec2","Middle East (Bahrain)","me-south-1","r5.4xlarge",16,131072,EBS only,1.24
"aws-ec2","EU (Frankfurt)","eu-central-1","c6g.8xlarge",32,65536,EBS only,1.24
"aws-ec2","US East (N. Virginia)","us-east-1","i3.4xlarge",16,124928,2 x 1900 NVMe SSD,1.25
"aws-ec2","US West (Oregon)","us-west-2","i3.4xlarge",16,124928,2 x 1900 NVMe SSD,1.25
"aws-ec2","US East (Ohio)","us-east-2","i3.4xlarge",16,124928,2 x 1900 NVMe SSD,1.25
"aws-ec2","EU (London)","eu-west-2","r4.4xlarge",16,124928,EBS only,1.25
"aws-ec2","EU (Paris)","eu-west-3","r4.4xlarge",16,124928,EBS only,1.25
"aws-ec2","EU (Ireland)","eu-west-1","z1d.3xlarge",12,98304,1 x 450 NVMe SSD,1.25
"aws-ec2","g4dn.2xlarge",8,32768,225 GB NVMe SSD,1.25
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","d3.2xlarge",8,65536,6 x 2000 HDD,1.25
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","d3.2xlarge",8,65536,6 x 2000 HDD,1.25
"aws-ec2","g4dn.2xlarge",8,32768,225 GB NVMe SSD,1.25
"aws-ec2","EU (Stockholm)","eu-north-1","inf1.6xlarge",24,49152,EBS only,1.25
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","c6g.8xlarge",32,65536,EBS only,1.25
"aws-ec2","Asia Pacific (Jakarta)","ap-southeast-3","c6g.8xlarge",32,65536,EBS only,1.25
"aws-ec2","EU (Frankfurt)","eu-central-1","g5.xlarge",4,16384,1 x 250 GB NVMe SSD,1.26
"aws-ec2","EU (Frankfurt)","eu-central-1","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.26
"aws-ec2","Canada (Central)","ca-central-1","r5d.4xlarge",16,131072,2 x 300 NVMe SSD,1.26
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.26
"aws-ec2","US West (N. California)","us-west-1","z1d.3xlarge",12,98304,1 x 450 NVMe SSD,1.27
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.27
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.27
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r5ad.4xlarge",16,131072,2 x 300 NVMe SSD,1.27
"aws-ec2","EU (Stockholm)","eu-north-1","r5n.4xlarge",16,131072,EBS only,1.27
"aws-ec2","South America (Sao Paulo)","sa-east-1","m4.4xlarge",16,65536,EBS only,1.27
"aws-ec2","EU (Ireland)","eu-west-1","is4gen.2xlarge",8,49152,1 x 7500 SSD,1.27
"aws-ec2","Canada (Central)","ca-central-1","is4gen.2xlarge",8,49152,1 x 7500 SSD,1.27
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r4.4xlarge",16,124928,EBS only,1.28
"aws-ec2","EU (Stockholm)","eu-north-1","g4dn.4xlarge",16,65536,225 GB NVMe SSD,1.28
"aws-ec2","EU (London)","eu-west-2","g5.xlarge",4,16384,1 x 250 GB NVMe SSD,1.28
"aws-ec2","South America (Sao Paulo)","sa-east-1","g4dn.2xlarge",8,32768,225 GB NVMe SSD,1.28
